Annotation Cluster 1	Enrichment Score: 17.747108291586425
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR023214:HAD-like domain	11	0.5402750491159135	0.31253233706894556	P98198, Q13733, Q04656, P54707, Q08623, P78330, P98194, P49902, Q01814, P50993, P98196	2006	79	19139	1.328476595529866	1.0	1.0	0.9889087656529517
UP_KW_MOLECULAR_FUNCTION	KW-1278~Translocase	16	0.7858546168958742	0.33271622315303473	P98198, Q13423, Q13733, P54707, P50993, Q04656, P49821, P47985, P49447, P78363, Q03518, P98194, Q01814, Q03519, P98196, P45844	1484	104	11735	1.216566452415509	1.0	0.9718815992101804	0.8668133182144852
KEGG_PATHWAY	hsa04978:Mineral absorption	12	0.5893909626719057	0.35916189897290285	P54710, P54709, Q13733, P80297, Q04656, P57103, P48764, Q01814, P49281, P50993, P51788, Q06495	1311	60	8205	1.2517162471395882	1.0	0.7063148383258795	0.5045105988041996
KEGG_PATHWAY	hsa04960:Aldosterone-regulated sodium reabsorption	8	0.3929273084479371	0.3769598521314922	P54710, P51168, P80365, P54709, Q13733, P48048, P51170, P50993	1311	37	8205	1.3532067536644197	1.0	0.7243204728834036	0.5173717663452884
KEGG_PATHWAY	hsa04973:Carbohydrate digestion and absorption	9	0.44204322200392926	0.4824468763799399	P54710, Q01668, Q01970, Q00722, P54709, Q13733, P52790, P52789, P50993	1311	47	8205	1.1984517259847118	1.0	0.8574055885923284	0.6124325632802345
GOTERM_MF_DIRECT	GO:0001671~ATPase activator activity	3	0.14734774066797643	0.7991731202107613	P54710, P51164, P54709	2018	27	18913	1.04135007157802	1.0	1.0	0.9706510138740662

Annotation Cluster 95	Enrichment Score: 1.1721738820844896
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0008637~apoptotic mitochondrial changes	8	0.3929273084479371	9.542607356972452E-4	Q07817, P48507, Q13323, Q07812, P62714, P42771, P55957, P52789	2003	17	19357	4.547766585415994	0.9981160708997588	0.04544493880436446	0.04438695407565664
GOTERM_CC_DIRECT	GO:0097136~Bcl-2 family protein complex	5	0.2455795677799607	0.004728536546239085	Q07817, Q13323, Q07812, Q07820, Q13794	2027	8	20587	6.347742969906266	0.9934847912790817	0.04607069552390742	0.04108187256227903
INTERPRO	IPR020728:Apoptosis regulator, Bcl-2, BH3 motif, conserved site	5	0.2455795677799607	0.005940873590166834	Q07817, Q13323, Q07812, Q07820, P55957	2006	8	19139	5.963048354935195	0.9999999418488298	0.25954191497041357	0.25657147817533016
UP_SEQ_FEATURE	MOTIF:BH3	7	0.343811394891945	0.009630261850943614	Q07817, Q12983, Q13323, Q07812, Q07820, Q13794, P55957	1988	20	20516	3.6119718309859157	1.0	0.7619297887410731	0.7578151174236172
GOTERM_MF_DIRECT	GO:0051434~BH3 domain binding	4	0.19646365422396855	0.018900728287084424	Q07817, P63244, Q07812, Q07820	2018	6	18913	6.24810042946812	0.9999999999999997	0.3312043508250775	0.32131238088043523
GOTERM_BP_DIRECT	GO:0097192~extrinsic apoptotic signaling pathway in absence of ligand	8	0.3929273084479371	0.06386708154365739	Q07817, P78423, Q13158, P49840, Q07812, Q07820, P49841, P60568	2003	35	19357	2.208915198630626	1.0	0.6154464221479712	0.6011184698368575
GOTERM_BP_DIRECT	GO:0080135~regulation of cellular response to stress	4	0.19646365422396855	0.17019047568811152	Q07817, Q04637, Q07812, Q07820	2003	14	19357	2.7611439982882824	1.0	0.9650453681561242	0.9425785481123191
INTERPRO	IPR020726:Apoptosis regulator, Bcl-2, BH2 motif, conserved site	3	0.14734774066797643	0.20114734320645725	Q07817, Q07812, Q07820	2006	8	19139	3.577829012961117	1.0	1.0	0.9889087656529517
GOTERM_BP_DIRECT	GO:0001836~release of cytochrome c from mitochondria	5	0.2455795677799607	0.20926856264928947	Q07817, Q07812, Q07820, Q13794, P55957	2003	23	19357	2.100870433480215	1.0	1.0	0.9768680566123877
INTERPRO	IPR020717:Apoptosis regulator, Bcl-2, BH1 motif, conserved site	3	0.14734774066797643	0.24161656960159175	Q07817, Q07812, Q07820	2006	9	19139	3.180292455965437	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	MOTIF:BH1	3	0.14734774066797643	0.25171359834581875	Q07817, Q07812, Q07820	1988	10	20516	3.0959758551307845	1.0	1.0	0.9947164494540331
INTERPRO	IPR026298:Blc2 family	3	0.14734774066797643	0.3229250462756441	Q07817, Q07812, Q07820	2006	11	19139	2.6020574639717213	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	MOTIF:BH2	3	0.14734774066797643	0.32649009954084485	Q07817, Q07812, Q07820	1988	12	20516	2.5799798792756534	1.0	1.0	0.9947164494540331
INTERPRO	IPR002475:Bcl2-like	3	0.14734774066797643	0.3628568215230495	Q07817, Q07812, Q07820	2006	12	19139	2.3852193419740777	1.0	1.0	0.9889087656529517
BBID	127.Mito-stress	3	0.14734774066797643	0.5033382924339529	Q07817, Q07812, P55957	104	6	388	1.8653846153846154	1.0	1.0	1.0

Annotation Cluster 96	Enrichment Score: 1.1714682382455568
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding 1	11	0.5402750491159135	0.022734952192420367	P50461, Q13643, P61371, Q13642, P61968, P53671, P49023, P50458, P48059, P48742, P53667	1988	51	20516	2.225864993884878	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding 2	11	0.5402750491159135	0.022734952192420367	P50461, Q13643, P61371, Q13642, P61968, P53671, P49023, P50458, P48059, P48742, P53667	1988	51	20516	2.225864993884878	1.0	1.0	0.9947164494540331
UP_KW_DOMAIN	KW-0440~LIM domain	13	0.6385068762278978	0.029711432330691876	Q13643, P50461, Q13642, P61968, P53671, P49023, P50458, P50238, P50479, P53667, P61371, P48059, P48742	1311	73	14500	1.969635225646009	0.6074198417661036	0.15350906704190803	0.1287495400996648
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding	12	0.5893909626719057	0.07276882341538576	P50461, Q13643, P61371, Q13642, P53671, P49023, P50238, P50458, P48059, P48742, P50479, P53667	1988	70	20516	1.769129060074734	1.0	1.0	0.9947164494540331
INTERPRO	IPR001781:Zinc finger, LIM-type	13	0.6385068762278978	0.08954715343125305	Q13643, P50461, Q13642, P61968, P53671, P49023, P50458, P50238, P50479, P53667, P61371, P48059, P48742	2006	75	19139	1.653752077102027	1.0	1.0	0.9889087656529517
SMART	SM00132:LIM	13	0.6385068762278978	0.13474850817670836	Q13643, P50461, Q13642, P61968, P53671, P49023, P50458, P50238, P50479, P53667, P61371, P48059, P48742	1205	73	10374	1.5331324958790429	1.0	1.0	0.9881188118811881
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding 3	4	0.19646365422396855	0.46761620106176743	Q13643, Q13642, P49023, P48059	1988	26	20516	1.5876799257080947	1.0	1.0	0.9947164494540331

Annotation Cluster 97	Enrichment Score: 1.1713536223489982
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR017977:Zona pellucida domain, conserved site	5	0.2455795677799607	0.015013229855232305	P55259, Q05996, P60852, Q03167, Q12836	2006	10	19139	4.770438683948156	1.0	0.48360323469257854	0.4780684337232786
GOTERM_CC_DIRECT	GO:0035805~egg coat	4	0.19646365422396855	0.015148819388765274	Q05996, Q12889, P60852, Q12836	2027	6	20587	6.770925834566684	0.999999908885462	0.11329609993569523	0.10102768986732898
UP_SEQ_FEATURE	DOMAIN:ZP	5	0.2455795677799607	0.0620287961805913	P55259, Q05996, P60852, Q03167, Q12836	1988	16	20516	3.2249748490945676	1.0	1.0	0.9947164494540331
SMART	SM00241:ZP	5	0.2455795677799607	0.06984689320303844	P55259, Q05996, P60852, Q03167, Q12836	1205	14	10374	3.074688796680498	0.9999999999999999	0.8065080727679743	0.7953508464648601
GOTERM_BP_DIRECT	GO:0060468~prevention of polyspermy	3	0.14734774066797643	0.08648767636621141	Q05996, P60852, Q12836	2003	5	19357	5.7984023964053915	1.0	0.7194898849097991	0.7027397399933051
GOTERM_MF_DIRECT	GO:0035804~structural constituent of egg coat	3	0.14734774066797643	0.09133760795955442	Q05996, P60852, Q12836	2018	5	18913	5.623290386521308	1.0	0.7958094345258292	0.7720412594146576
INTERPRO	IPR001507:Zona pellucida domain	5	0.2455795677799607	0.11188235468245383	P55259, Q05996, P60852, Q03167, Q12836	2006	18	19139	2.6502437133045307	1.0	1.0	0.9889087656529517
GOTERM_MF_DIRECT	GO:0032190~acrosin binding	3	0.14734774066797643	0.12755604779066582	Q05996, P60852, Q12836	2018	6	18913	4.68607532210109	1.0	0.9013712658572458	0.8744503107169761
UP_KW_BIOLOGICAL_PROCESS	KW-0278~Fertilization	8	0.3929273084479371	0.25831969292637624	Q07617, Q05996, Q12889, P60852, Q12912, Q12836, Q08431, P49901	1299	45	11248	1.5393721666238986	1.0	0.9144517129593719	0.847288592798514

Annotation Cluster 98	Enrichment Score: 1.1712135242989268
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0033627~cell adhesion mediated by integrin	10	0.4911591355599214	0.022009515551575275	Q13797, Q13201, P78536, Q13443, Q13349, P53708, P56199, Q07092, Q13683, P48745	2003	41	19357	2.357074144880241	1.0	0.3553968948524636	0.3471230474829526
UP_SEQ_FEATURE	REPEAT:FG-GAP 1	6	0.29469548133595286	0.031098408064202825	Q13797, Q13349, P53708, P56199, Q13683, P80108	1988	19	20516	3.258921952769247	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:FG-GAP 2	6	0.29469548133595286	0.031098408064202825	Q13797, Q13349, P53708, P56199, Q13683, P80108	1988	19	20516	3.258921952769247	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:FG-GAP 3	6	0.29469548133595286	0.031098408064202825	Q13797, Q13349, P53708, P56199, Q13683, P80108	1988	19	20516	3.258921952769247	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:FG-GAP 4	6	0.29469548133595286	0.031098408064202825	Q13797, Q13349, P53708, P56199, Q13683, P80108	1988	19	20516	3.258921952769247	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:FG-GAP 5	6	0.29469548133595286	0.031098408064202825	Q13797, Q13349, P53708, P56199, Q13683, P80108	1988	19	20516	3.258921952769247	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:FG-GAP 6	6	0.29469548133595286	0.031098408064202825	Q13797, Q13349, P53708, P56199, Q13683, P80108	1988	19	20516	3.258921952769247	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	REPEAT:FG-GAP 7	6	0.29469548133595286	0.031098408064202825	Q13797, Q13349, P53708, P56199, Q13683, P80108	1988	19	20516	3.258921952769247	1.0	1.0	0.9947164494540331
INTERPRO	IPR013519:Integrin alpha beta-propellor	6	0.29469548133595286	0.041815324620516056	Q13797, Q13349, P53708, P56199, Q13683, P80108	2006	19	19139	3.012908642493572	1.0	0.8057916957058301	0.796569473151257
SMART	SM00191:Int_alpha	6	0.29469548133595286	0.060708852485199284	Q13797, Q13349, P53708, P56199, Q13683, P80108	1205	19	10374	2.718672199170124	0.9999999999999828	0.7718623943297621	0.7611844560682831
INTERPRO	IPR013517:FG-GAP repeat	6	0.29469548133595286	0.06149941721313755	Q13797, Q13349, P53708, P56199, Q13683, P80108	2006	21	19139	2.725964962256089	1.0	0.9660245535277112	0.9549684785231022
UP_SEQ_FEATURE	REPEAT:FG-GAP	5	0.2455795677799607	0.07512720107068664	Q13797, Q13349, P53708, P56199, Q13683	1988	17	20516	3.0352704462066518	1.0	1.0	0.9947164494540331
INTERPRO	IPR018184:Integrin alpha chain, C-terminal cytoplasmic region, conserved site	5	0.2455795677799607	0.078496754887588	Q13797, Q13349, P53708, P56199, Q13683	2006	16	19139	2.9815241774675973	1.0	1.0	0.9889087656529517
INTERPRO	IPR000413:Integrin alpha chain	5	0.2455795677799607	0.11188235468245383	Q13797, Q13349, P53708, P56199, Q13683	2006	18	19139	2.6502437133045307	1.0	1.0	0.9889087656529517
INTERPRO	IPR013649:Integrin alpha-2	5	0.2455795677799607	0.11188235468245383	Q13797, Q13349, P53708, P56199, Q13683	2006	18	19139	2.6502437133045307	1.0	1.0	0.9889087656529517
UP_SEQ_FEATURE	MOTIF:GFFKR motif	4	0.19646365422396855	0.1719936684089981	Q13797, Q13349, P56199, Q13683	1988	15	20516	2.7519785378940314	1.0	1.0	0.9947164494540331
UP_SEQ_FEATURE	DOMAIN:Integrin alpha-2	3	0.14734774066797643	0.28922349772330885	Q13797, P53708, Q13683	1988	11	20516	2.8145235046643493	1.0	1.0	0.9947164494540331
GOTERM_CC_DIRECT	GO:0008305~integrin complex	5	0.2455795677799607	0.29503169271890123	Q13797, Q13349, P53708, P56199, Q13683	2027	28	20587	1.8136408485446471	1.0	0.8161475577527193	0.7277699973557676
UP_KW_MOLECULAR_FUNCTION	KW-0401~Integrin	7	0.343811394891945	0.5332368321367658	Q13797, P78325, Q13349, P53708, P56199, Q13683, Q13352	1484	46	11735	1.2033429040196884	1.0	1.0	0.9

Annotation Cluster 99	Enrichment Score: 1.1469212893726488
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0753~Steroid metabolism	22	1.080550098231827	0.006403880069139697	P61916, P52895, Q12772, P98155, P80365, Q01581, Q06520, P51857, P53602, P54868, Q00341, Q0VD83, P54855, P50226, P54646, P50225, Q03426, Q02318, Q05469, Q13790, Q12770, Q13131	1299	103	11248	1.8494884040748296	0.6792623238994178	0.09445723101981053	0.08751969427824252
UP_KW_BIOLOGICAL_PROCESS	KW-0153~Cholesterol metabolism	15	0.7367387033398821	0.016832281574502048	P61916, Q12772, P98155, Q01581, P53602, P54868, Q00341, Q0VD83, P54646, Q03426, Q02318, Q05469, Q13790, Q12770, Q13131	1299	66	11248	1.967947372104416	0.9504450505933917	0.19493635506005916	0.18061899564886838
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	9	0.44204322200392926	0.032613584877232	Q03426, P53396, Q01581, P56937, P53602, P54868, Q13131, P54646, P48449	2003	37	19357	2.350703674218402	1.0	0.43742138737381375	0.42723796189173924
UP_KW_BIOLOGICAL_PROCESS	KW-1207~Sterol metabolism	15	0.7367387033398821	0.04177317317886916	P61916, Q12772, P98155, Q01581, P53602, P54868, Q00341, Q0VD83, P54646, Q03426, Q02318, Q05469, Q13790, Q12770, Q13131	1299	74	11248	1.7551963048498846	0.9994753211175824	0.3520881739361829	0.32622859053974007
GOTERM_BP_DIRECT	GO:0008203~cholesterol metabolic process	15	0.7367387033398821	0.04476861153789591	P61916, Q12772, Q03181, P98155, P49675, Q06520, Q00341, Q0VD83, Q02318, Q05469, Q13790, P48357, Q12770, P49715, P45844	2003	83	19357	1.7465067459052386	1.0	0.5318097759021213	0.5194289335842539
UP_KW_BIOLOGICAL_PROCESS	KW-0152~Cholesterol biosynthesis	6	0.29469548133595286	0.08600481738944127	Q03426, Q01581, P53602, P54868, Q13131, P54646	1299	21	11248	2.473990982074123	0.9999998777999209	0.46129856599791225	0.4274178803596475
UP_KW_BIOLOGICAL_PROCESS	KW-0752~Steroid biosynthesis	9	0.44204322200392926	0.12815322241009097	Q03426, Q02318, Q01581, P56937, P53602, P54868, Q13131, P54646, P48449	1299	44	11248	1.7711526348939746	0.9999999999712982	0.5969242201733185	0.5530823282961821
UP_KW_BIOLOGICAL_PROCESS	KW-0756~Sterol biosynthesis	6	0.29469548133595286	0.17374811692280007	Q03426, Q01581, P53602, P54868, Q13131, P54646	1299	26	11248	1.998223485521407	0.9999999999999979	0.750083334032576	0.6949924676912003
KEGG_PATHWAY	hsa00900:Terpenoid backbone biosynthesis	6	0.29469548133595286	0.3009971366488029	Q03426, P49356, P49354, Q01581, P53602, P54868	1311	23	8205	1.6326733658342454	1.0	0.6102704989174077	0.4359074992267198
UP_KW_BIOLOGICAL_PROCESS	KW-0444~Lipid biosynthesis	16	0.7858546168958742	0.8957700101270671	P53396, P48651, P49585, P54619, Q01581, P56937, P53602, P54868, P54646, Q03426, Q02318, P49327, Q13085, Q13131, P47712, P48449	1299	170	11248	0.8149617352714758	1.0	1.0	0.9318181818181818

Annotation Cluster 100	Enrichment Score: 1.1322609018868859
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_LIGAND	KW-0004~4Fe-4S	10	0.4911591355599214	0.04590138231683327	Q12882, P51530, P48200, P61221, P53384, Q07864, Q06203, P49821, P49643, P78549	830	40	6850	2.063253012048193	0.8793028546484479	0.25819527553218713	0.22950691158416636
GOTERM_MF_DIRECT	GO:0051539~4 iron, 4 sulfur cluster binding	10	0.4911591355599214	0.051297759446249015	Q12882, P51530, P48200, P61221, P53384, Q07864, Q06203, P49821, P49643, P78549	2018	46	18913	2.0374240530874306	1.0	0.6243607486622073	0.6057131743021626
UP_KW_LIGAND	KW-0411~Iron-sulfur	14	0.68762278978389	0.05574704534660609	Q12882, P51530, P48200, P53384, Q07864, Q06203, Q06278, P78549, P61221, P49821, P47985, P49643, P47989, P80404	830	67	6850	1.7245099802193848	0.9243209171587139	0.2787352267330305	0.247764645984916
GOTERM_MF_DIRECT	GO:0051536~iron-sulfur cluster binding	5	0.2455795677799607	0.2253255174367279	Q12882, P48200, P53384, Q06203, P80404	2018	23	18913	2.0374240530874306	1.0	1.0	0.9706510138740662

Annotation Cluster 101	Enrichment Score: 1.1286863949955495
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005640~nuclear outer membrane	14	0.68762278978389	0.005681189756273039	P49792, P49790, P57740, Q12769, P51841, P78406, P50402, P55735, Q09013, Q02846, P61970, P52948, Q02643, P49768	2027	61	20587	2.3309744676377107	0.9976436164336328	0.05292476772949094	0.047193742975355855
GOTERM_BP_DIRECT	GO:0006913~nucleocytoplasmic transport	13	0.6385068762278978	0.005872599902716628	P49792, P46060, P49790, P62826, P57740, Q12769, P78406, P55735, P61970, Q00535, P52948, P43487, Q13562	2003	52	19357	2.4160009985022466	1.0	0.16635658000281758	0.16248370161869843
GOTERM_CC_DIRECT	GO:0005637~nuclear inner membrane	19	0.9332023575638507	0.006096722411810451	P49792, P49790, P51575, Q0D2I5, P57740, Q12769, P78406, P50402, P55735, Q03252, P61970, P84022, P52948, Q02643, P56373, P49810, Q13185, P43243, P62995	2027	97	20587	1.9893957348984583	0.9984883251559973	0.055816544839161195	0.049772380379176695
GOTERM_CC_DIRECT	GO:0031080~nuclear pore outer ring	4	0.19646365422396855	0.050828861718884476	P52948, P57740, Q12769, P55735	2027	9	20587	4.513950556377789	1.0	0.2841065849760806	0.2533417476199137
GOTERM_CC_DIRECT	GO:0005643~nuclear pore	15	0.7367387033398821	0.07069171270615901	P49792, P46060, P49790, P62826, P52594, P52294, P57740, Q12769, P78406, P55735, P63279, P52948, P63241, P63165, P43487	2027	93	20587	1.6381272180403268	1.0	0.35412546648085313	0.3157785468525122
GOTERM_BP_DIRECT	GO:0051292~nuclear pore complex assembly	3	0.14734774066797643	0.2369812784439007	P49790, P52948, P57740	2003	9	19357	3.221334664669662	1.0	1.0	0.9768680566123877
GOTERM_MF_DIRECT	GO:0017056~structural constituent of nuclear pore	5	0.2455795677799607	0.37450699952278343	P49790, P61970, P52948, P57740, Q12769	2018	29	18913	1.6158880421038242	1.0	1.0	0.9706510138740662
UP_KW_BIOLOGICAL_PROCESS	KW-0811~Translocation	12	0.5893909626719057	0.4220387010681874	P61619, P49792, P49790, P61970, P52948, P57740, P60059, Q12769, P62072, P50542, P55735, P60468	1299	87	11248	1.194340474104749	1.0	1.0	0.9318181818181818
UP_KW_CELLULAR_COMPONENT	KW-0906~Nuclear pore complex	7	0.343811394891945	0.42643553032327064	P49792, P49790, P61970, P52948, P57740, Q12769, P55735	1886	49	17662	1.3378276018785031	0.9999999999999993	0.8141041942535167	0.7107258838721178
GOTERM_CC_DIRECT	GO:0034399~nuclear periphery	3	0.14734774066797643	0.4424980835448734	P49790, P52948, P57740	2027	15	20587	2.031277750370005	1.0	1.0	0.8925541941564562

Annotation Cluster 102	Enrichment Score: 1.12762020683051
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0015670~carbon dioxide transport	9	0.44204322200392926	2.1856332885041373E-5	Q13520, P68871, P55087, P69892, P55064, P69891, P69905, Q02094	2003	14	19357	6.212573996148635	0.13380167978708513	0.00247654861587055	0.0024188931170531134
GOTERM_MF_DIRECT	GO:0043177~organic acid binding	5	0.2455795677799607	0.015969335318228136	P68871, P69892, P69891, P69905	2018	10	18913	4.6860753221010905	0.9999999999999222	0.3086856053781212	0.29946619529749463
